titres.p,geos.clean.lat,geos.clean.long,imgs.p,liens_url,lat.wgs84,lon.wgs84,liens_url_titre,liens_img,views,num_vueswiki
Lac de Charmes,47° 54′ 35″ N, 5° 23′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Lac_de_Charmes_%287%29.jpg/280px-Lac_de_Charmes_%287%29.jpg,http://fr.wikipedia.org/wiki/Lac_de_Charmes,47.9097222222222,5.38333333333333,Lac_de_Charmes,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Lac_de_Charmes_%287%29.jpg/280px-Lac_de_Charmes_%287%29.jpg,4332,184
Étang du Moulin neuf,47° 41′ 27″ N, 2° 21′ 05″ O,//upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Etang_Malansac.JPG/280px-Etang_Malansac.JPG,http://fr.wikipedia.org/wiki/Étang_du_Moulin_neuf_(Malansac),47.6908333333333,-2.35138888888889,Étang_du_Moulin_neuf_(Malansac),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Etang_Malansac.JPG/280px-Etang_Malansac.JPG,4300,185
Lac de Yaté,22° 09′ 03″ S, 166° 47′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/1/17/Lac_de_Yat%C3%A9_03.jpg/280px-Lac_de_Yat%C3%A9_03.jpg,http://fr.wikipedia.org/wiki/Lac_de_Yaté,22.1508333333333,166.798611111111,Lac_de_Yaté,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Lac_de_Yat%C3%A9_03.jpg/280px-Lac_de_Yat%C3%A9_03.jpg,4231,186
Lac de Bourdouze,45° 28′ 14″ N, 2° 55′ 25″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/84/Lac_bourdouze.JPG/280px-Lac_bourdouze.JPG,http://fr.wikipedia.org/wiki/Lac_de_Bourdouze,45.4705555555556,2.92361111111111,Lac_de_Bourdouze,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Lac_bourdouze.JPG/280px-Lac_bourdouze.JPG,4214,187
Lac de Gravelle,48° 49′ 11″ N, 2° 26′ 57″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Gravelle,48.8197222222222,2.44916666666667,Lac_de_Gravelle,,4212,188
Lac d'Aubert,42° 50′ 37″ N, 0° 08′ 20″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Lac_d%27aubert_-_Parc_national_des_Pyr%C3%A9n%C3%A9es_%28Ao%C3%BBt_2008%29.jpg/280px-Lac_d%27aubert_-_Parc_national_des_Pyr%C3%A9n%C3%A9es_%28Ao%C3%BBt_2008%29.jpg,http://fr.wikipedia.org/wiki/Lac_d'Aubert,42.8436111111111,0.138888888888889,Lac_d'Aubert,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Lac_d%27aubert_-_Parc_national_des_Pyr%C3%A9n%C3%A9es_%28Ao%C3%BBt_2008%29.jpg/280px-Lac_d%27aubert_-_Parc_national_des_Pyr%C3%A9n%C3%A9es_%28Ao%C3%BBt_2008%29.jpg,4202,189
Barrage de la Gittaz,45° 42′ 40″ N, 6° 38′ 47″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/71/Barrage_de_la_Gittaz_%28Beaufortain%29.JPG/280px-Barrage_de_la_Gittaz_%28Beaufortain%29.JPG,http://fr.wikipedia.org/wiki/Barrage_de_la_Gittaz,45.7111111111111,6.64638888888889,Barrage_de_la_Gittaz,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Barrage_de_la_Gittaz_%28Beaufortain%29.JPG/280px-Barrage_de_la_Gittaz_%28Beaufortain%29.JPG,4153,190
Étang au Duc,47° 39′ 44″ N, 2° 44′ 50″ O,//upload.wikimedia.org/wikipedia/commons/thumb/3/37/Etang_Duc_Vannes.JPG/280px-Etang_Duc_Vannes.JPG,http://fr.wikipedia.org/wiki/Étang_au_Duc_(Vannes),47.6622222222222,-2.74722222222222,Étang_au_Duc_(Vannes),https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Etang_Duc_Vannes.JPG/280px-Etang_Duc_Vannes.JPG,4116,191
Étang de Canet-Saint-Nazaire,42° 40′ 06″ N, 3° 01′ 23″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/63/Etang-de-canet.jpg/280px-Etang-de-canet.jpg,http://fr.wikipedia.org/wiki/Étang_de_Canet-Saint-Nazaire,42.6683333333333,3.02305555555556,Étang_de_Canet-Saint-Nazaire,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Etang-de-canet.jpg/280px-Etang-de-canet.jpg,4031,192
Étang de l'Ayrolle,43° 04′ 00″ N, 3° 03′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Aleppo_Pine_and_the_%C3%89tang_de_l%27Ayrolle%2C_Aude_01.jpg/280px-Aleppo_Pine_and_the_%C3%89tang_de_l%27Ayrolle%2C_Aude_01.jpg,http://fr.wikipedia.org/wiki/Étang_de_l'Ayrolle,43.0666666666667,3.05,Étang_de_l'Ayrolle,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Aleppo_Pine_and_the_%C3%89tang_de_l%27Ayrolle%2C_Aude_01.jpg/280px-Aleppo_Pine_and_the_%C3%89tang_de_l%27Ayrolle%2C_Aude_01.jpg,3925,193
Lac Vert,45° 04′ 47″ N, 6° 36′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lac_Vert_%28Hautes-Alpes%29.jpg/250px-Lac_Vert_%28Hautes-Alpes%29.jpg,http://fr.wikipedia.org/wiki/Lac_Vert_(Hautes-Alpes),45.0797222222222,6.61527777777778,Lac_Vert_(Hautes-Alpes),https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lac_Vert_%28Hautes-Alpes%29.jpg/250px-Lac_Vert_%28Hautes-Alpes%29.jpg,3892,194
Lac d'Espingo,42° 43′ 43″ N, 0° 29′ 44″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Le_lac_d%27Espingo.jpg/280px-Le_lac_d%27Espingo.jpg,http://fr.wikipedia.org/wiki/Lac_d'Espingo,42.7286111111111,0.495555555555556,Lac_d'Espingo,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Le_lac_d%27Espingo.jpg/280px-Le_lac_d%27Espingo.jpg,3878,195
Lac de Rillé,47° 28′ 09″ N, 0° 12′ 14″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Lac_de_Rill%C3%A9_-_Retenue_de_Pincemaille.JPG/280px-Lac_de_Rill%C3%A9_-_Retenue_de_Pincemaille.JPG,http://fr.wikipedia.org/wiki/Lac_de_Rillé,47.4691666666667,0.203888888888889,Lac_de_Rillé,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Lac_de_Rill%C3%A9_-_Retenue_de_Pincemaille.JPG/280px-Lac_de_Rill%C3%A9_-_Retenue_de_Pincemaille.JPG,3862,196
Lac du Laragou,43° 41′ 39″ N, 1° 39′ 32″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/Lac_du_Laragou.jpg/280px-Lac_du_Laragou.jpg,http://fr.wikipedia.org/wiki/Lac_du_Laragou,43.6941666666667,1.65888888888889,Lac_du_Laragou,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Lac_du_Laragou.jpg/280px-Lac_du_Laragou.jpg,3844,197
Lac de Montcineyre,45° 27′ 35″ N, 2° 53′ 47″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/77/Lac_montcineyre.jpg/280px-Lac_montcineyre.jpg,http://fr.wikipedia.org/wiki/Lac_de_Montcineyre,45.4597222222222,2.89638888888889,Lac_de_Montcineyre,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Lac_montcineyre.jpg/280px-Lac_montcineyre.jpg,3810,198
Lac de Pétichet,44° 59′ 22″ N, 5° 46′ 42″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/77/%C3%89glise_Saint-Th%C3%A9offrey_abc_1_Lac_de_Petichet.JPG/280px-%C3%89glise_Saint-Th%C3%A9offrey_abc_1_Lac_de_Petichet.JPG,http://fr.wikipedia.org/wiki/Lac_de_Pétichet,44.9894444444444,5.77833333333333,Lac_de_Pétichet,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/%C3%89glise_Saint-Th%C3%A9offrey_abc_1_Lac_de_Petichet.JPG/280px-%C3%89glise_Saint-Th%C3%A9offrey_abc_1_Lac_de_Petichet.JPG,3746,199
Lac de Saint-Martial,44° 52′ 00″ N, 4° 16′ 49″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/020_-_Saint-Martial_-_Panorama.jpg/280px-020_-_Saint-Martial_-_Panorama.jpg,http://fr.wikipedia.org/wiki/Lac_de_Saint-Martial,44.8666666666667,4.28027777777778,Lac_de_Saint-Martial,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/020_-_Saint-Martial_-_Panorama.jpg/280px-020_-_Saint-Martial_-_Panorama.jpg,3728,200
Étangs de Villepey,43° 24′ 12″ N, 6° 43′ 27″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Etang_de_villepey_1.jpg/280px-Etang_de_villepey_1.jpg,http://fr.wikipedia.org/wiki/Étangs_de_Villepey,43.4033333333333,6.72416666666667,Étangs_de_Villepey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Etang_de_villepey_1.jpg/280px-Etang_de_villepey_1.jpg,3688,201
Lac de Saulx-les-Chartreux,48° 41′ 54″ N, 2° 16′ 38″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Bassin_de_Saulx_%C3%A0_Saulx-les-Chartreux_le_21_ao%C3%BBt_2015_-_39.jpg/280px-Bassin_de_Saulx_%C3%A0_Saulx-les-Chartreux_le_21_ao%C3%BBt_2015_-_39.jpg,http://fr.wikipedia.org/wiki/Lac_de_Saulx-les-Chartreux,48.6983333333333,2.27722222222222,Lac_de_Saulx-les-Chartreux,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Bassin_de_Saulx_%C3%A0_Saulx-les-Chartreux_le_21_ao%C3%BBt_2015_-_39.jpg/280px-Bassin_de_Saulx_%C3%A0_Saulx-les-Chartreux_le_21_ao%C3%BBt_2015_-_39.jpg,3634,202
Barrage de Saint-Cassien,43° 35′ 53″ N, 6° 49′ 49″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Saint-Cassien_Barrage_EDF.JPG/280px-Saint-Cassien_Barrage_EDF.JPG,http://fr.wikipedia.org/wiki/Barrage_de_Saint-Cassien,43.5980555555556,6.83027777777778,Barrage_de_Saint-Cassien,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Saint-Cassien_Barrage_EDF.JPG/280px-Saint-Cassien_Barrage_EDF.JPG,3515,203
Lacs de Maclu,46° 37′ 52″ N, 5° 54′ 56″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Panorama_des_quatre_lacs.jpg/280px-Panorama_des_quatre_lacs.jpg,http://fr.wikipedia.org/wiki/Lacs_de_Maclu,46.6311111111111,5.91555555555556,Lacs_de_Maclu,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Panorama_des_quatre_lacs.jpg/280px-Panorama_des_quatre_lacs.jpg,3490,204
Lac de Lamoura,46° 23′ 42″ N, 5° 58′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/af/Lac_de_Lamoura2.JPG/280px-Lac_de_Lamoura2.JPG,http://fr.wikipedia.org/wiki/Lac_de_Lamoura,46.395,5.98194444444444,Lac_de_Lamoura,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Lac_de_Lamoura2.JPG/280px-Lac_de_Lamoura2.JPG,3479,205
Lac de Coiselet,46° 19′ 59″ N, 5° 37′ 47″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Lac_de_Coiselet1.jpg/280px-Lac_de_Coiselet1.jpg,http://fr.wikipedia.org/wiki/Lac_de_Coiselet,46.3330555555556,5.62972222222222,Lac_de_Coiselet,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Lac_de_Coiselet1.jpg/280px-Lac_de_Coiselet1.jpg,3438,206
Lac de Sainte-Hélène,45° 28′ 49″ N, 6° 04′ 30″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Lac_de_Sainte-H%C3%A9l%C3%A8ne_%28Savoie%29.JPG/280px-Lac_de_Sainte-H%C3%A9l%C3%A8ne_%28Savoie%29.JPG,http://fr.wikipedia.org/wiki/Lac_de_Sainte-Hélène,45.4802777777778,6.075,Lac_de_Sainte-Hélène,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Lac_de_Sainte-H%C3%A9l%C3%A8ne_%28Savoie%29.JPG/280px-Lac_de_Sainte-H%C3%A9l%C3%A8ne_%28Savoie%29.JPG,3435,207
Lac de la Vingeanne,47° 44′ 44″ N, 5° 18′ 45″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/P1110503_Panorama_Lac_de_la_Vingeanne.jpg/280px-P1110503_Panorama_Lac_de_la_Vingeanne.jpg,http://fr.wikipedia.org/wiki/Lac_de_la_Vingeanne,47.7455555555556,5.3125,Lac_de_la_Vingeanne,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/P1110503_Panorama_Lac_de_la_Vingeanne.jpg/280px-P1110503_Panorama_Lac_de_la_Vingeanne.jpg,3430,208
Lac de Pont-de-Salars,44° 17′ 44″ N, 2° 44′ 37″ E,//upload.wikimedia.org/wikipedia/commons/6/6c/Lac_de_Pont-de-Salars_NASA.png,http://fr.wikipedia.org/wiki/Lac_de_Pont-de-Salars,44.2955555555556,2.74361111111111,Lac_de_Pont-de-Salars,https://upload.wikimedia.org/wikipedia/commons/6/6c/Lac_de_Pont-de-Salars_NASA.png,3424,209
Étang de Gruissan,43° 06′ 28″ N, 3° 05′ 20″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/%C3%89tang_de_Gruissan_2010.JPG/280px-%C3%89tang_de_Gruissan_2010.JPG,http://fr.wikipedia.org/wiki/Étang_de_Gruissan,43.1077777777778,3.08888888888889,Étang_de_Gruissan,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/%C3%89tang_de_Gruissan_2010.JPG/280px-%C3%89tang_de_Gruissan_2010.JPG,3389,210
Étang de Scamandre,43° 37′ 19″ N, 4° 21′ 29″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Scamandre.JPG/280px-Scamandre.JPG,http://fr.wikipedia.org/wiki/Étang_de_Scamandre,43.6219444444444,4.35805555555556,Étang_de_Scamandre,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Scamandre.JPG/280px-Scamandre.JPG,3369,211
Barrage du Rizzanese,41° 44′ 05″ N, 9° 06′ 52″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/LacRizzanese.jpg/280px-LacRizzanese.jpg,http://fr.wikipedia.org/wiki/Lac_du_Rizzanese,41.7347222222222,9.11444444444444,Lac_du_Rizzanese,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/LacRizzanese.jpg/280px-LacRizzanese.jpg,3336,212
Étangs de Saclay,48° 44′ 32″ N, 2° 09′ 54″ E,"Error in .[[1]] : indice hors limites
",http://fr.wikipedia.org/wiki/Étangs_de_Saclay,48.7422222222222,2.165,Étangs_de_Saclay,"https:Error in .[[1]] : indice hors limites
",3333,213
Lac de la Triouzoune,45° 23′ 40″ N, 2° 17′ 30″ E,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Lac_de_la_Triouzoune.JPG/280px-Lac_de_la_Triouzoune.JPG,http://fr.wikipedia.org/wiki/Lac_de_la_Triouzoune,45.3944444444444,2.29166666666667,Lac_de_la_Triouzoune,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Lac_de_la_Triouzoune.JPG/280px-Lac_de_la_Triouzoune.JPG,3328,214
Lac de la Mouche,47° 52′ 47″ N, 5° 15′ 27″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Mouche,47.8797222222222,5.2575,Lac_de_la_Mouche,,3321,215
Lac de la Plaine,48° 26′ 48″ N, 6° 56′ 03″ E,//upload.wikimedia.org/wikipedia/commons/thumb/1/15/Lac_de_la_Plaine-1.JPG/270px-Lac_de_la_Plaine-1.JPG,http://fr.wikipedia.org/wiki/Lac_de_la_Plaine,48.4466666666667,6.93416666666667,Lac_de_la_Plaine,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Lac_de_la_Plaine-1.JPG/270px-Lac_de_la_Plaine-1.JPG,3307,216
Lac du Poursollet,45° 03′ 04″ N, 5° 53′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/8/80/Lac.du.Poursollet.La.Morte.Taillefer.01.jpg/280px-Lac.du.Poursollet.La.Morte.Taillefer.01.jpg,http://fr.wikipedia.org/wiki/Lac_du_Poursollet,45.0511111111111,5.89861111111111,Lac_du_Poursollet,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Lac.du.Poursollet.La.Morte.Taillefer.01.jpg/280px-Lac.du.Poursollet.La.Morte.Taillefer.01.jpg,3297,217
Étangs palavasiens,43° 30′ 36″ N, 3° 51′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étangs_palavasiens,43.51,3.85,Étangs_palavasiens,,3234,218
Lac de Lessy,45° 59′ 16″ N, 6° 26′ 17″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pic_de_Jallouvre_-_Lac_de_Lessy.jpg/250px-Pic_de_Jallouvre_-_Lac_de_Lessy.jpg,http://fr.wikipedia.org/wiki/Lac_de_Lessy,45.9877777777778,6.43805555555556,Lac_de_Lessy,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pic_de_Jallouvre_-_Lac_de_Lessy.jpg/250px-Pic_de_Jallouvre_-_Lac_de_Lessy.jpg,3204,219
Lac d'Arvouin,46° 18′ 52″ N, 6° 48′ 35″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Lac_d%27arvoin.JPG/250px-Lac_d%27arvoin.JPG,http://fr.wikipedia.org/wiki/Lac_d'Arvouin,46.3144444444444,6.80972222222222,Lac_d'Arvouin,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Lac_d%27arvoin.JPG/250px-Lac_d%27arvoin.JPG,3202,220
Lac Nègre,44° 09′ 30″ N, 7° 14′ 08″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/04/Lac_negre.jpg/280px-Lac_negre.jpg,http://fr.wikipedia.org/wiki/Lac_Nègre,44.1583333333333,7.23555555555556,Lac_Nègre,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Lac_negre.jpg/280px-Lac_negre.jpg,3197,221
Lac de Quinson,43° 41′ 42″ N, 6° 02′ 16″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Quinson_-_lac_sur_Veron.JPG/280px-Quinson_-_lac_sur_Veron.JPG,http://fr.wikipedia.org/wiki/Lac_de_Quinson,43.695,6.03777777777778,Lac_de_Quinson,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Quinson_-_lac_sur_Veron.JPG/280px-Quinson_-_lac_sur_Veron.JPG,3195,222
Lac de l'Eychauda,44° 55′ 55″ N, 6° 28′ 41″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Vue_g%C3%A9n%C3%A9rale_-_Lac_de_l%27Eychauda.jpg/280px-Vue_g%C3%A9n%C3%A9rale_-_Lac_de_l%27Eychauda.jpg,http://fr.wikipedia.org/wiki/Lac_de_l'Eychauda,44.9319444444444,6.47805555555556,Lac_de_l'Eychauda,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Vue_g%C3%A9n%C3%A9rale_-_Lac_de_l%27Eychauda.jpg/280px-Vue_g%C3%A9n%C3%A9rale_-_Lac_de_l%27Eychauda.jpg,3194,223
Lac de Montcuq,44° 20′ 26″ N, 1° 11′ 01″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/04/Lac_de_Montcuq_%28Lot%2C_France%29.JPG/280px-Lac_de_Montcuq_%28Lot%2C_France%29.JPG,http://fr.wikipedia.org/wiki/Lac_de_Montcuq,44.3405555555556,1.18361111111111,Lac_de_Montcuq,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Lac_de_Montcuq_%28Lot%2C_France%29.JPG/280px-Lac_de_Montcuq_%28Lot%2C_France%29.JPG,3154,224
Lac du Cinto,42° 22′ 15″ N, 8° 56′ 02″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/LacDuCintu.jpg/280px-LacDuCintu.jpg,http://fr.wikipedia.org/wiki/Lac_du_Cinto,42.3708333333333,8.93388888888889,Lac_du_Cinto,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/LacDuCintu.jpg/280px-LacDuCintu.jpg,3142,225
Lac de Bonnal,47° 31′ N, 6° 22′ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Bonnal,47.5166666666667,6.36666666666667,Lac_de_Bonnal,,3128,226
Étang de Pissevaches,43° 12′ 10″ N, 3° 12′ 02″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e4/%C3%89tang_de_Pissevaches005.jpg/280px-%C3%89tang_de_Pissevaches005.jpg,http://fr.wikipedia.org/wiki/Étang_de_Pissevaches,43.2027777777778,3.20055555555556,Étang_de_Pissevaches,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/%C3%89tang_de_Pissevaches005.jpg/280px-%C3%89tang_de_Pissevaches005.jpg,3080,227
Lac de Villefranche-de-Panat,44° 06′ 25″ N, 2° 41′ 40″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/53/Lac_de_Villefranche-de-Panat_NASA.png/210px-Lac_de_Villefranche-de-Panat_NASA.png,http://fr.wikipedia.org/wiki/Lac_de_Villefranche-de-Panat,44.1069444444444,2.69444444444444,Lac_de_Villefranche-de-Panat,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Lac_de_Villefranche-de-Panat_NASA.png/210px-Lac_de_Villefranche-de-Panat_NASA.png,3050,228
Lac de Suyen,42° 52′ 34″ N, 0° 16′ 01″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Lac_de_Suyen.JPG/280px-Lac_de_Suyen.JPG,http://fr.wikipedia.org/wiki/Lac_de_Suyen,42.8761111111111,-0.266944444444444,Lac_de_Suyen,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Lac_de_Suyen.JPG/280px-Lac_de_Suyen.JPG,3048,229
Lac du Verdon,47° 01′ 01″ N, 0° 49′ 19″ O,//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Lakver1.JPG/280px-Lakver1.JPG,http://fr.wikipedia.org/wiki/Lac_du_Verdon,47.0169444444445,-0.821944444444445,Lac_du_Verdon,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Lakver1.JPG/280px-Lakver1.JPG,3038,230
Barrage de Petit-Saut,5° 03′ 43″ N, 53° 03′ 00″ O,//upload.wikimedia.org/wikipedia/commons/thumb/3/31/Guyane_95_berge_barrage_edf_petit_saut2.jpg/280px-Guyane_95_berge_barrage_edf_petit_saut2.jpg,http://fr.wikipedia.org/wiki/Barrage_de_Petit-saut,5.06194444444444,-53.05,Barrage_de_Petit-saut,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Guyane_95_berge_barrage_edf_petit_saut2.jpg/280px-Guyane_95_berge_barrage_edf_petit_saut2.jpg,3036,231
Lac de Glandieu,45° 39′ 21″ N, 5° 36′ 23″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/Lac_Glandieu2.JPG/280px-Lac_Glandieu2.JPG,http://fr.wikipedia.org/wiki/Lac_de_Glandieu,45.6558333333333,5.60638888888889,Lac_de_Glandieu,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Lac_Glandieu2.JPG/280px-Lac_Glandieu2.JPG,3028,232
Lac Bénit,46° 01′ 40″ N, 6° 30′ 16″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Lac_B%C3%A9nit_-_Haute-Savoie_-_France.jpg/280px-Lac_B%C3%A9nit_-_Haute-Savoie_-_France.jpg,http://fr.wikipedia.org/wiki/Lac_Bénit,46.0277777777778,6.50444444444444,Lac_Bénit,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Lac_B%C3%A9nit_-_Haute-Savoie_-_France.jpg/280px-Lac_B%C3%A9nit_-_Haute-Savoie_-_France.jpg,3027,233
Lac du Baggersee,48° 32′ 36″ N, 7° 44′ 43″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Bas-Rhin_department_relief_location_map.jpg/280px-Bas-Rhin_department_relief_location_map.jpg,http://fr.wikipedia.org/wiki/Lac_du_Baggersee,48.5433333333333,7.74527777777778,Lac_du_Baggersee,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Bas-Rhin_department_relief_location_map.jpg/280px-Bas-Rhin_department_relief_location_map.jpg,3020,234
Lac d'Hourtin et de Carcans,45° 08′ 13″ N, 1° 06′ 49″ O,//upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Hourtin-Port_Plage.JPG/280px-Hourtin-Port_Plage.JPG,http://fr.wikipedia.org/wiki/Lac_de_Hourtin_et_de_Carcans,45.1369444444445,-1.11361111111111,Lac_de_Hourtin_et_de_Carcans,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Hourtin-Port_Plage.JPG/280px-Hourtin-Port_Plage.JPG,3018,235
Lac de Moron,47° 05′ 29″ N, 6° 44′ 27″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Doubs_from_Roches_de_Moron.jpg/280px-Doubs_from_Roches_de_Moron.jpg,http://fr.wikipedia.org/wiki/Lac_de_Moron,47.0913888888889,6.74083333333333,Lac_de_Moron,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Doubs_from_Roches_de_Moron.jpg/280px-Doubs_from_Roches_de_Moron.jpg,3017,236
Lac des miroirs,50° 38′ 37″ N, 1° 36′ 50″ E,//upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Lac_miroirs_condette_1.jpg/280px-Lac_miroirs_condette_1.jpg,http://fr.wikipedia.org/wiki/Lac_des_miroirs,50.6436111111111,1.61388888888889,Lac_des_miroirs,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Lac_miroirs_condette_1.jpg/280px-Lac_miroirs_condette_1.jpg,2976,237
Lac des Gaillands,45° 54′ 50″ N, 6° 50′ 51″ E,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/Lac_et_rocher_d%27escalade_des_Gaillands.jpg/280px-Lac_et_rocher_d%27escalade_des_Gaillands.jpg,http://fr.wikipedia.org/wiki/Lac_des_Gaillands,45.9138888888889,6.8475,Lac_des_Gaillands,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Lac_et_rocher_d%27escalade_des_Gaillands.jpg/280px-Lac_et_rocher_d%27escalade_des_Gaillands.jpg,2958,238
Étang Noir,43° 41′ 42″ N, 1° 22′ 08″ O,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_Noir,43.695,-1.36888888888889,Étang_Noir,,2958,239
